"","date_time","minute_hour","hour","interval","date","count","day","date_abbrev"
"5496","11/15/2023, 10:15-29","10:15-29",10,"15-29","11/15/2023",12,"Wednesday","11.15"
"5497","11/15/2023, 10:30-44","10:30-44",10,"30-44","11/15/2023",5,"Wednesday","11.15"
"5498","11/15/2023, 10:30-44","10:30-44",10,"30-44","11/15/2023",5,"Wednesday","11.15"
"5499","11/15/2023, 10:45-59","10:45-59",10,"45-59","11/15/2023",6,"Wednesday","11.15"
"5500","11/15/2023, 10:45-59","10:45-59",10,"45-59","11/15/2023",5,"Wednesday","11.15"
"5501","11/15/2023, 11:00-14","11:00-14",11,"00-14","11/15/2023",1,"Wednesday","11.15"
"5502","11/15/2023, 11:00-14","11:00-14",11,"00-14","11/15/2023",51,"Wednesday","11.15"
"5503","11/15/2023, 11:00-14","11:00-14",11,"00-14","11/15/2023",4,"Wednesday","11.15"
"5504","11/15/2023, 11:00-14","11:00-14",11,"00-14","11/15/2023",89,"Wednesday","11.15"
"5505","11/15/2023, 11:15-29","11:15-29",11,"15-29","11/15/2023",38,"Wednesday","11.15"
"5506","11/15/2023, 11:15-29","11:15-29",11,"15-29","11/15/2023",1,"Wednesday","11.15"
"5507","11/15/2023, 11:15-29","11:15-29",11,"15-29","11/15/2023",1,"Wednesday","11.15"
"5508","11/15/2023, 11:15-29","11:15-29",11,"15-29","11/15/2023",68,"Wednesday","11.15"
"5509","11/15/2023, 11:30-44","11:30-44",11,"30-44","11/15/2023",36,"Wednesday","11.15"
"5510","11/15/2023, 11:30-44","11:30-44",11,"30-44","11/15/2023",5,"Wednesday","11.15"
"5511","11/15/2023, 11:30-44","11:30-44",11,"30-44","11/15/2023",50,"Wednesday","11.15"
"5512","11/15/2023, 11:45-59","11:45-59",11,"45-59","11/15/2023",32,"Wednesday","11.15"
"5513","11/15/2023, 11:45-59","11:45-59",11,"45-59","11/15/2023",11,"Wednesday","11.15"
"5514","11/15/2023, 11:45-59","11:45-59",11,"45-59","11/15/2023",29,"Wednesday","11.15"
"5515","11/15/2023, 12:00-14","12:00-14",12,"00-14","11/15/2023",3,"Wednesday","11.15"
"5516","11/15/2023, 12:00-14","12:00-14",12,"00-14","11/15/2023",69,"Wednesday","11.15"
"5517","11/15/2023, 12:00-14","12:00-14",12,"00-14","11/15/2023",9,"Wednesday","11.15"
"5518","11/15/2023, 12:00-14","12:00-14",12,"00-14","11/15/2023",69,"Wednesday","11.15"
"5519","11/15/2023, 12:15-29","12:15-29",12,"15-29","11/15/2023",69,"Wednesday","11.15"
"5520","11/15/2023, 12:15-29","12:15-29",12,"15-29","11/15/2023",1,"Wednesday","11.15"
"5521","11/15/2023, 12:15-29","12:15-29",12,"15-29","11/15/2023",10,"Wednesday","11.15"
"5522","11/15/2023, 12:15-29","12:15-29",12,"15-29","11/15/2023",85,"Wednesday","11.15"
"5523","11/15/2023, 12:30-44","12:30-44",12,"30-44","11/15/2023",58,"Wednesday","11.15"
"5524","11/15/2023, 12:30-44","12:30-44",12,"30-44","11/15/2023",10,"Wednesday","11.15"
"5525","11/15/2023, 12:30-44","12:30-44",12,"30-44","11/15/2023",47,"Wednesday","11.15"
"5526","11/15/2023, 12:45-59","12:45-59",12,"45-59","11/15/2023",26,"Wednesday","11.15"
"5527","11/15/2023, 12:45-59","12:45-59",12,"45-59","11/15/2023",2,"Wednesday","11.15"
"5528","11/15/2023, 12:45-59","12:45-59",12,"45-59","11/15/2023",2,"Wednesday","11.15"
"5529","11/15/2023, 12:45-59","12:45-59",12,"45-59","11/15/2023",32,"Wednesday","11.15"
"5530","11/15/2023, 13:00-14","13:00-14",13,"00-14","11/15/2023",77,"Wednesday","11.15"
"5531","11/15/2023, 13:00-14","13:00-14",13,"00-14","11/15/2023",4,"Wednesday","11.15"
"5532","11/15/2023, 13:00-14","13:00-14",13,"00-14","11/15/2023",4,"Wednesday","11.15"
"5533","11/15/2023, 13:00-14","13:00-14",13,"00-14","11/15/2023",68,"Wednesday","11.15"
"5534","11/15/2023, 13:15-29","13:15-29",13,"15-29","11/15/2023",79,"Wednesday","11.15"
"5535","11/15/2023, 13:15-29","13:15-29",13,"15-29","11/15/2023",2,"Wednesday","11.15"
"5536","11/15/2023, 13:15-29","13:15-29",13,"15-29","11/15/2023",4,"Wednesday","11.15"
"5537","11/15/2023, 13:15-29","13:15-29",13,"15-29","11/15/2023",82,"Wednesday","11.15"
"5538","11/15/2023, 13:30-44","13:30-44",13,"30-44","11/15/2023",31,"Wednesday","11.15"
"5539","11/15/2023, 13:30-44","13:30-44",13,"30-44","11/15/2023",8,"Wednesday","11.15"
"5540","11/15/2023, 13:30-44","13:30-44",13,"30-44","11/15/2023",30,"Wednesday","11.15"
"5541","11/15/2023, 13:45-59","13:45-59",13,"45-59","11/15/2023",23,"Wednesday","11.15"
"5542","11/15/2023, 13:45-59","13:45-59",13,"45-59","11/15/2023",30,"Wednesday","11.15"
"5543","11/15/2023, 14:00-14","14:00-14",14,"00-14","11/15/2023",16,"Wednesday","11.15"
"5544","11/15/2023, 14:00-14","14:00-14",14,"00-14","11/15/2023",2,"Wednesday","11.15"
"5545","11/15/2023, 14:00-14","14:00-14",14,"00-14","11/15/2023",23,"Wednesday","11.15"
"5546","11/15/2023, 14:15-29","14:15-29",14,"15-29","11/15/2023",25,"Wednesday","11.15"
"5547","11/15/2023, 14:15-29","14:15-29",14,"15-29","11/15/2023",38,"Wednesday","11.15"
"5548","11/15/2023, 14:30-44","14:30-44",14,"30-44","11/15/2023",1,"Wednesday","11.15"
"5549","11/15/2023, 14:30-44","14:30-44",14,"30-44","11/15/2023",20,"Wednesday","11.15"
"5550","11/15/2023, 14:30-44","14:30-44",14,"30-44","11/15/2023",2,"Wednesday","11.15"
"5551","11/15/2023, 14:30-44","14:30-44",14,"30-44","11/15/2023",35,"Wednesday","11.15"
"5552","11/15/2023, 14:45-59","14:45-59",14,"45-59","11/15/2023",35,"Wednesday","11.15"
"5553","11/15/2023, 14:45-59","14:45-59",14,"45-59","11/15/2023",2,"Wednesday","11.15"
"5554","11/15/2023, 14:45-59","14:45-59",14,"45-59","11/15/2023",29,"Wednesday","11.15"
"5555","11/15/2023, 15:00-14","15:00-14",15,"00-14","11/15/2023",4,"Wednesday","11.15"
"5556","11/15/2023, 15:00-14","15:00-14",15,"00-14","11/15/2023",1,"Wednesday","11.15"
"5557","11/16/2023, 8:00-14","8:00-14",8,"00-14","11/16/2023",5,"Thursday","11.16"
"5558","11/16/2023, 8:00-14","8:00-14",8,"00-14","11/16/2023",1,"Thursday","11.16"
"5559","11/16/2023, 8:00-14","8:00-14",8,"00-14","11/16/2023",6,"Thursday","11.16"
"5560","11/16/2023, 8:15-29","8:15-29",8,"15-29","11/16/2023",9,"Thursday","11.16"
"5561","11/16/2023, 8:15-29","8:15-29",8,"15-29","11/16/2023",2,"Thursday","11.16"
"5562","11/16/2023, 8:15-29","8:15-29",8,"15-29","11/16/2023",9,"Thursday","11.16"
"5563","11/16/2023, 8:30-44","8:30-44",8,"30-44","11/16/2023",7,"Thursday","11.16"
"5564","11/16/2023, 8:30-44","8:30-44",8,"30-44","11/16/2023",1,"Thursday","11.16"
"5565","11/16/2023, 8:30-44","8:30-44",8,"30-44","11/16/2023",1,"Thursday","11.16"
"5566","11/16/2023, 8:30-44","8:30-44",8,"30-44","11/16/2023",12,"Thursday","11.16"
"5567","11/16/2023, 8:45-59","8:45-59",8,"45-59","11/16/2023",1,"Thursday","11.16"
"5568","11/16/2023, 8:45-59","8:45-59",8,"45-59","11/16/2023",12,"Thursday","11.16"
"5569","11/16/2023, 8:45-59","8:45-59",8,"45-59","11/16/2023",3,"Thursday","11.16"
"5570","11/16/2023, 8:45-59","8:45-59",8,"45-59","11/16/2023",16,"Thursday","11.16"
"5571","11/16/2023, 9:00-14","9:00-14",9,"00-14","11/16/2023",1,"Thursday","11.16"
"5572","11/16/2023, 9:00-14","9:00-14",9,"00-14","11/16/2023",16,"Thursday","11.16"
"5573","11/16/2023, 9:00-14","9:00-14",9,"00-14","11/16/2023",1,"Thursday","11.16"
"5574","11/16/2023, 9:00-14","9:00-14",9,"00-14","11/16/2023",19,"Thursday","11.16"
"5575","11/16/2023, 9:15-29","9:15-29",9,"15-29","11/16/2023",8,"Thursday","11.16"
"5576","11/16/2023, 9:15-29","9:15-29",9,"15-29","11/16/2023",15,"Thursday","11.16"
"5577","11/16/2023, 9:30-44","9:30-44",9,"30-44","11/16/2023",16,"Thursday","11.16"
"5578","11/16/2023, 9:30-44","9:30-44",9,"30-44","11/16/2023",3,"Thursday","11.16"
"5579","11/16/2023, 9:30-44","9:30-44",9,"30-44","11/16/2023",16,"Thursday","11.16"
"5580","11/16/2023, 9:45-59","9:45-59",9,"45-59","11/16/2023",18,"Thursday","11.16"
"5581","11/16/2023, 9:45-59","9:45-59",9,"45-59","11/16/2023",1,"Thursday","11.16"
"5582","11/16/2023, 9:45-59","9:45-59",9,"45-59","11/16/2023",14,"Thursday","11.16"
"5583","11/16/2023, 10:00-14","10:00-14",10,"00-14","11/16/2023",28,"Thursday","11.16"
"5584","11/16/2023, 10:00-14","10:00-14",10,"00-14","11/16/2023",2,"Thursday","11.16"
"5585","11/16/2023, 10:00-14","10:00-14",10,"00-14","11/16/2023",1,"Thursday","11.16"
"5586","11/16/2023, 10:00-14","10:00-14",10,"00-14","11/16/2023",29,"Thursday","11.16"
"5587","11/16/2023, 10:15-29","10:15-29",10,"15-29","11/16/2023",7,"Thursday","11.16"
"5588","11/16/2023, 10:15-29","10:15-29",10,"15-29","11/16/2023",1,"Thursday","11.16"
"5589","11/16/2023, 10:15-29","10:15-29",10,"15-29","11/16/2023",14,"Thursday","11.16"
"5590","11/16/2023, 10:30-44","10:30-44",10,"30-44","11/16/2023",6,"Thursday","11.16"
"5591","11/16/2023, 10:30-44","10:30-44",10,"30-44","11/16/2023",1,"Thursday","11.16"
"5592","11/16/2023, 10:30-44","10:30-44",10,"30-44","11/16/2023",5,"Thursday","11.16"
"5593","11/16/2023, 10:45-59","10:45-59",10,"45-59","11/16/2023",3,"Thursday","11.16"
"5594","11/16/2023, 10:45-59","10:45-59",10,"45-59","11/16/2023",9,"Thursday","11.16"
"5595","11/16/2023, 11:00-14","11:00-14",11,"00-14","11/16/2023",24,"Thursday","11.16"
"5596","11/16/2023, 11:00-14","11:00-14",11,"00-14","11/16/2023",1,"Thursday","11.16"
"5597","11/16/2023, 11:00-14","11:00-14",11,"00-14","11/16/2023",3,"Thursday","11.16"
"5598","11/16/2023, 11:00-14","11:00-14",11,"00-14","11/16/2023",29,"Thursday","11.16"
"5599","11/16/2023, 11:15-29","11:15-29",11,"15-29","11/16/2023",39,"Thursday","11.16"
"5600","11/16/2023, 11:15-29","11:15-29",11,"15-29","11/16/2023",3,"Thursday","11.16"
"5601","11/16/2023, 11:15-29","11:15-29",11,"15-29","11/16/2023",1,"Thursday","11.16"
"5602","11/16/2023, 11:15-29","11:15-29",11,"15-29","11/16/2023",65,"Thursday","11.16"
"5603","11/16/2023, 11:30-44","11:30-44",11,"30-44","11/16/2023",68,"Thursday","11.16"
"5604","11/16/2023, 11:30-44","11:30-44",11,"30-44","11/16/2023",1,"Thursday","11.16"
"5605","11/16/2023, 11:30-44","11:30-44",11,"30-44","11/16/2023",6,"Thursday","11.16"
"5606","11/16/2023, 11:30-44","11:30-44",11,"30-44","11/16/2023",100,"Thursday","11.16"
"5607","11/16/2023, 11:45-59","11:45-59",11,"45-59","11/16/2023",41,"Thursday","11.16"
"5608","11/16/2023, 11:45-59","11:45-59",11,"45-59","11/16/2023",1,"Thursday","11.16"
"5609","11/16/2023, 11:45-59","11:45-59",11,"45-59","11/16/2023",7,"Thursday","11.16"
"5610","11/16/2023, 11:45-59","11:45-59",11,"45-59","11/16/2023",49,"Thursday","11.16"
"5611","11/16/2023, 12:00-14","12:00-14",12,"00-14","11/16/2023",40,"Thursday","11.16"
"5612","11/16/2023, 12:00-14","12:00-14",12,"00-14","11/16/2023",2,"Thursday","11.16"
"5613","11/16/2023, 12:00-14","12:00-14",12,"00-14","11/16/2023",15,"Thursday","11.16"
"5614","11/16/2023, 12:00-14","12:00-14",12,"00-14","11/16/2023",46,"Thursday","11.16"
"5615","11/16/2023, 12:15-29","12:15-29",12,"15-29","11/16/2023",49,"Thursday","11.16"
"5616","11/16/2023, 12:15-29","12:15-29",12,"15-29","11/16/2023",2,"Thursday","11.16"
"5617","11/16/2023, 12:15-29","12:15-29",12,"15-29","11/16/2023",6,"Thursday","11.16"
"5618","11/16/2023, 12:15-29","12:15-29",12,"15-29","11/16/2023",66,"Thursday","11.16"
"5619","11/16/2023, 12:30-44","12:30-44",12,"30-44","11/16/2023",51,"Thursday","11.16"
"5620","11/16/2023, 12:30-44","12:30-44",12,"30-44","11/16/2023",10,"Thursday","11.16"
"5621","11/16/2023, 12:30-44","12:30-44",12,"30-44","11/16/2023",44,"Thursday","11.16"
"5622","11/16/2023, 12:45-59","12:45-59",12,"45-59","11/16/2023",55,"Thursday","11.16"
"5623","11/16/2023, 12:45-59","12:45-59",12,"45-59","11/16/2023",2,"Thursday","11.16"
"5624","11/16/2023, 12:45-59","12:45-59",12,"45-59","11/16/2023",3,"Thursday","11.16"
"5625","11/16/2023, 12:45-59","12:45-59",12,"45-59","11/16/2023",76,"Thursday","11.16"
"5626","11/16/2023, 13:00-14","13:00-14",13,"00-14","11/16/2023",82,"Thursday","11.16"
"5627","11/16/2023, 13:00-14","13:00-14",13,"00-14","11/16/2023",4,"Thursday","11.16"
"5628","11/16/2023, 13:00-14","13:00-14",13,"00-14","11/16/2023",11,"Thursday","11.16"
"5629","11/16/2023, 13:00-14","13:00-14",13,"00-14","11/16/2023",102,"Thursday","11.16"
"5630","11/16/2023, 13:15-29","13:15-29",13,"15-29","11/16/2023",47,"Thursday","11.16"
"5631","11/16/2023, 13:15-29","13:15-29",13,"15-29","11/16/2023",2,"Thursday","11.16"
"5632","11/16/2023, 13:15-29","13:15-29",13,"15-29","11/16/2023",5,"Thursday","11.16"
"5633","11/16/2023, 13:15-29","13:15-29",13,"15-29","11/16/2023",48,"Thursday","11.16"
"5634","11/16/2023, 13:30-44","13:30-44",13,"30-44","11/16/2023",1,"Thursday","11.16"
"5635","11/16/2023, 13:30-44","13:30-44",13,"30-44","11/16/2023",28,"Thursday","11.16"
"5636","11/16/2023, 13:30-44","13:30-44",13,"30-44","11/16/2023",3,"Thursday","11.16"
"5637","11/16/2023, 13:30-44","13:30-44",13,"30-44","11/16/2023",4,"Thursday","11.16"
"5638","11/16/2023, 13:30-44","13:30-44",13,"30-44","11/16/2023",33,"Thursday","11.16"
"5639","11/16/2023, 13:45-59","13:45-59",13,"45-59","11/16/2023",13,"Thursday","11.16"
"5640","11/16/2023, 13:45-59","13:45-59",13,"45-59","11/16/2023",2,"Thursday","11.16"
"5641","11/16/2023, 13:45-59","13:45-59",13,"45-59","11/16/2023",3,"Thursday","11.16"
"5642","11/16/2023, 13:45-59","13:45-59",13,"45-59","11/16/2023",21,"Thursday","11.16"
"5643","11/16/2023, 14:00-14","14:00-14",14,"00-14","11/16/2023",18,"Thursday","11.16"
"5644","11/16/2023, 14:00-14","14:00-14",14,"00-14","11/16/2023",1,"Thursday","11.16"
"5645","11/16/2023, 14:00-14","14:00-14",14,"00-14","11/16/2023",3,"Thursday","11.16"
"5646","11/16/2023, 14:00-14","14:00-14",14,"00-14","11/16/2023",11,"Thursday","11.16"
"5647","11/16/2023, 14:15-29","14:15-29",14,"15-29","11/16/2023",17,"Thursday","11.16"
"5648","11/16/2023, 14:15-29","14:15-29",14,"15-29","11/16/2023",3,"Thursday","11.16"
"5649","11/16/2023, 14:15-29","14:15-29",14,"15-29","11/16/2023",30,"Thursday","11.16"
"5650","11/16/2023, 14:30-44","14:30-44",14,"30-44","11/16/2023",21,"Thursday","11.16"
"5651","11/16/2023, 14:30-44","14:30-44",14,"30-44","11/16/2023",1,"Thursday","11.16"
"5652","11/16/2023, 14:30-44","14:30-44",14,"30-44","11/16/2023",26,"Thursday","11.16"
"5653","11/16/2023, 14:45-59","14:45-59",14,"45-59","11/16/2023",23,"Thursday","11.16"
"5654","11/16/2023, 14:45-59","14:45-59",14,"45-59","11/16/2023",1,"Thursday","11.16"
"5655","11/16/2023, 14:45-59","14:45-59",14,"45-59","11/16/2023",14,"Thursday","11.16"
"5656","11/16/2023, 15:00-14","15:00-14",15,"00-14","11/16/2023",3,"Thursday","11.16"
"5657","11/16/2023, 15:00-14","15:00-14",15,"00-14","11/16/2023",1,"Thursday","11.16"
"5658","11/16/2023, 15:00-14","15:00-14",15,"00-14","11/16/2023",5,"Thursday","11.16"
"5659","11/17/2023, 8:00-14","8:00-14",8,"00-14","11/17/2023",5,"Friday","11.17"
"5660","11/17/2023, 8:00-14","8:00-14",8,"00-14","11/17/2023",1,"Friday","11.17"
"5661","11/17/2023, 8:15-29","8:15-29",8,"15-29","11/17/2023",4,"Friday","11.17"
"5662","11/17/2023, 8:15-29","8:15-29",8,"15-29","11/17/2023",2,"Friday","11.17"
"5663","11/17/2023, 8:15-29","8:15-29",8,"15-29","11/17/2023",5,"Friday","11.17"
"5664","11/17/2023, 8:30-44","8:30-44",8,"30-44","11/17/2023",7,"Friday","11.17"
"5665","11/17/2023, 8:30-44","8:30-44",8,"30-44","11/17/2023",2,"Friday","11.17"
"5666","11/17/2023, 8:30-44","8:30-44",8,"30-44","11/17/2023",8,"Friday","11.17"
"5667","11/17/2023, 8:45-59","8:45-59",8,"45-59","11/17/2023",17,"Friday","11.17"
"5668","11/17/2023, 8:45-59","8:45-59",8,"45-59","11/17/2023",5,"Friday","11.17"
"5669","11/17/2023, 8:45-59","8:45-59",8,"45-59","11/17/2023",5,"Friday","11.17"
"5670","11/17/2023, 9:00-14","9:00-14",9,"00-14","11/17/2023",1,"Friday","11.17"
"5671","11/17/2023, 9:00-14","9:00-14",9,"00-14","11/17/2023",10,"Friday","11.17"
"5672","11/17/2023, 9:00-14","9:00-14",9,"00-14","11/17/2023",1,"Friday","11.17"
"5673","11/17/2023, 9:00-14","9:00-14",9,"00-14","11/17/2023",3,"Friday","11.17"
"5674","11/17/2023, 9:00-14","9:00-14",9,"00-14","11/17/2023",11,"Friday","11.17"
"5675","11/17/2023, 9:15-29","9:15-29",9,"15-29","11/17/2023",10,"Friday","11.17"
"5676","11/17/2023, 9:15-29","9:15-29",9,"15-29","11/17/2023",6,"Friday","11.17"
"5677","11/17/2023, 9:15-29","9:15-29",9,"15-29","11/17/2023",10,"Friday","11.17"
"5678","11/17/2023, 9:30-44","9:30-44",9,"30-44","11/17/2023",14,"Friday","11.17"
"5679","11/17/2023, 9:30-44","9:30-44",9,"30-44","11/17/2023",14,"Friday","11.17"
"5680","11/17/2023, 9:45-59","9:45-59",9,"45-59","11/17/2023",21,"Friday","11.17"
"5681","11/17/2023, 9:45-59","9:45-59",9,"45-59","11/17/2023",1,"Friday","11.17"
"5682","11/17/2023, 9:45-59","9:45-59",9,"45-59","11/17/2023",15,"Friday","11.17"
"5683","11/17/2023, 10:00-14","10:00-14",10,"00-14","11/17/2023",14,"Friday","11.17"
"5684","11/17/2023, 10:00-14","10:00-14",10,"00-14","11/17/2023",22,"Friday","11.17"
"5685","11/17/2023, 10:15-29","10:15-29",10,"15-29","11/17/2023",5,"Friday","11.17"
"5686","11/17/2023, 10:15-29","10:15-29",10,"15-29","11/17/2023",10,"Friday","11.17"
"5687","11/17/2023, 10:30-44","10:30-44",10,"30-44","11/17/2023",4,"Friday","11.17"
"5688","11/17/2023, 10:30-44","10:30-44",10,"30-44","11/17/2023",1,"Friday","11.17"
"5689","11/17/2023, 10:30-44","10:30-44",10,"30-44","11/17/2023",3,"Friday","11.17"
"5690","11/17/2023, 10:45-59","10:45-59",10,"45-59","11/17/2023",8,"Friday","11.17"
"5691","11/17/2023, 10:45-59","10:45-59",10,"45-59","11/17/2023",11,"Friday","11.17"
"5692","11/17/2023, 11:00-14","11:00-14",11,"00-14","11/17/2023",1,"Friday","11.17"
"5693","11/17/2023, 11:00-14","11:00-14",11,"00-14","11/17/2023",43,"Friday","11.17"
"5694","11/17/2023, 11:00-14","11:00-14",11,"00-14","11/17/2023",4,"Friday","11.17"
"5695","11/17/2023, 11:00-14","11:00-14",11,"00-14","11/17/2023",59,"Friday","11.17"
"5696","11/17/2023, 11:15-29","11:15-29",11,"15-29","11/17/2023",28,"Friday","11.17"
"5697","11/17/2023, 11:15-29","11:15-29",11,"15-29","11/17/2023",4,"Friday","11.17"
"5698","11/17/2023, 11:15-29","11:15-29",11,"15-29","11/17/2023",31,"Friday","11.17"
"5699","11/17/2023, 11:30-44","11:30-44",11,"30-44","11/17/2023",27,"Friday","11.17"
"5700","11/17/2023, 11:30-44","11:30-44",11,"30-44","11/17/2023",2,"Friday","11.17"
"5701","11/17/2023, 11:30-44","11:30-44",11,"30-44","11/17/2023",2,"Friday","11.17"
"5702","11/17/2023, 11:30-44","11:30-44",11,"30-44","11/17/2023",23,"Friday","11.17"
"5703","11/17/2023, 11:45-59","11:45-59",11,"45-59","11/17/2023",29,"Friday","11.17"
"5704","11/17/2023, 11:45-59","11:45-59",11,"45-59","11/17/2023",8,"Friday","11.17"
"5705","11/17/2023, 11:45-59","11:45-59",11,"45-59","11/17/2023",24,"Friday","11.17"
"5706","11/17/2023, 12:00-14","12:00-14",12,"00-14","11/17/2023",2,"Friday","11.17"
"5707","11/17/2023, 12:00-14","12:00-14",12,"00-14","11/17/2023",39,"Friday","11.17"
"5708","11/17/2023, 12:00-14","12:00-14",12,"00-14","11/17/2023",6,"Friday","11.17"
"5709","11/17/2023, 12:00-14","12:00-14",12,"00-14","11/17/2023",63,"Friday","11.17"
"5710","11/17/2023, 12:15-29","12:15-29",12,"15-29","11/17/2023",51,"Friday","11.17"
"5711","11/17/2023, 12:15-29","12:15-29",12,"15-29","11/17/2023",4,"Friday","11.17"
"5712","11/17/2023, 12:15-29","12:15-29",12,"15-29","11/17/2023",14,"Friday","11.17"
"5713","11/17/2023, 12:15-29","12:15-29",12,"15-29","11/17/2023",75,"Friday","11.17"
"5714","11/17/2023, 12:30-44","12:30-44",12,"30-44","11/17/2023",40,"Friday","11.17"
"5715","11/17/2023, 12:30-44","12:30-44",12,"30-44","11/17/2023",1,"Friday","11.17"
"5716","11/17/2023, 12:30-44","12:30-44",12,"30-44","11/17/2023",8,"Friday","11.17"
"5717","11/17/2023, 12:30-44","12:30-44",12,"30-44","11/17/2023",22,"Friday","11.17"
"5718","11/17/2023, 12:45-59","12:45-59",12,"45-59","11/17/2023",1,"Friday","11.17"
"5719","11/17/2023, 12:45-59","12:45-59",12,"45-59","11/17/2023",33,"Friday","11.17"
"5720","11/17/2023, 12:45-59","12:45-59",12,"45-59","11/17/2023",1,"Friday","11.17"
"5721","11/17/2023, 12:45-59","12:45-59",12,"45-59","11/17/2023",2,"Friday","11.17"
"5722","11/17/2023, 12:45-59","12:45-59",12,"45-59","11/17/2023",20,"Friday","11.17"
"5723","11/17/2023, 13:00-14","13:00-14",13,"00-14","11/17/2023",35,"Friday","11.17"
"5724","11/17/2023, 13:00-14","13:00-14",13,"00-14","11/17/2023",3,"Friday","11.17"
"5725","11/17/2023, 13:00-14","13:00-14",13,"00-14","11/17/2023",24,"Friday","11.17"
"5726","11/17/2023, 13:15-29","13:15-29",13,"15-29","11/17/2023",34,"Friday","11.17"
"5727","11/17/2023, 13:15-29","13:15-29",13,"15-29","11/17/2023",4,"Friday","11.17"
"5728","11/17/2023, 13:15-29","13:15-29",13,"15-29","11/17/2023",4,"Friday","11.17"
"5729","11/17/2023, 13:15-29","13:15-29",13,"15-29","11/17/2023",57,"Friday","11.17"
"5730","11/17/2023, 13:30-44","13:30-44",13,"30-44","11/17/2023",29,"Friday","11.17"
"5731","11/17/2023, 13:30-44","13:30-44",13,"30-44","11/17/2023",2,"Friday","11.17"
"5732","11/17/2023, 13:30-44","13:30-44",13,"30-44","11/17/2023",33,"Friday","11.17"
"5733","11/17/2023, 13:45-59","13:45-59",13,"45-59","11/17/2023",12,"Friday","11.17"
"5734","11/17/2023, 13:45-59","13:45-59",13,"45-59","11/17/2023",1,"Friday","11.17"
"5735","11/17/2023, 13:45-59","13:45-59",13,"45-59","11/17/2023",4,"Friday","11.17"
"5736","11/17/2023, 13:45-59","13:45-59",13,"45-59","11/17/2023",9,"Friday","11.17"
"5737","11/17/2023, 14:00-14","14:00-14",14,"00-14","11/17/2023",5,"Friday","11.17"
"5738","11/17/2023, 14:00-14","14:00-14",14,"00-14","11/17/2023",12,"Friday","11.17"
"5739","11/18/2023, 7:15-29","7:15-29",7,"15-29","11/18/2023",1,"Saturday","11.18"
"5740","11/18/2023, 8:00-14","8:00-14",8,"00-14","11/18/2023",1,"Saturday","11.18"
"5741","11/18/2023, 8:15-29","8:15-29",8,"15-29","11/18/2023",4,"Saturday","11.18"
"5742","11/18/2023, 8:15-29","8:15-29",8,"15-29","11/18/2023",3,"Saturday","11.18"
"5743","11/18/2023, 8:30-44","8:30-44",8,"30-44","11/18/2023",1,"Saturday","11.18"
"5744","11/18/2023, 8:30-44","8:30-44",8,"30-44","11/18/2023",1,"Saturday","11.18"
"5745","11/18/2023, 8:30-44","8:30-44",8,"30-44","11/18/2023",1,"Saturday","11.18"
"5746","11/18/2023, 8:45-59","8:45-59",8,"45-59","11/18/2023",1,"Saturday","11.18"
"5747","11/18/2023, 8:45-59","8:45-59",8,"45-59","11/18/2023",1,"Saturday","11.18"
"5748","11/18/2023, 9:00-14","9:00-14",9,"00-14","11/18/2023",2,"Saturday","11.18"
"5749","11/18/2023, 9:00-14","9:00-14",9,"00-14","11/18/2023",4,"Saturday","11.18"
"5750","11/18/2023, 9:15-29","9:15-29",9,"15-29","11/18/2023",1,"Saturday","11.18"
"5751","11/18/2023, 9:15-29","9:15-29",9,"15-29","11/18/2023",6,"Saturday","11.18"
"5752","11/18/2023, 9:30-44","9:30-44",9,"30-44","11/18/2023",1,"Saturday","11.18"
"5753","11/18/2023, 9:30-44","9:30-44",9,"30-44","11/18/2023",3,"Saturday","11.18"
"5754","11/18/2023, 9:30-44","9:30-44",9,"30-44","11/18/2023",2,"Saturday","11.18"
"5755","11/18/2023, 9:45-59","9:45-59",9,"45-59","11/18/2023",6,"Saturday","11.18"
"5756","11/18/2023, 9:45-59","9:45-59",9,"45-59","11/18/2023",2,"Saturday","11.18"
"5757","11/18/2023, 9:45-59","9:45-59",9,"45-59","11/18/2023",2,"Saturday","11.18"
"5758","11/18/2023, 10:00-14","10:00-14",10,"00-14","11/18/2023",4,"Saturday","11.18"
"5759","11/18/2023, 10:00-14","10:00-14",10,"00-14","11/18/2023",3,"Saturday","11.18"
"5760","11/18/2023, 10:15-29","10:15-29",10,"15-29","11/18/2023",1,"Saturday","11.18"
"5761","11/18/2023, 10:15-29","10:15-29",10,"15-29","11/18/2023",1,"Saturday","11.18"
"5762","11/18/2023, 10:15-29","10:15-29",10,"15-29","11/18/2023",2,"Saturday","11.18"
"5763","11/18/2023, 10:30-44","10:30-44",10,"30-44","11/18/2023",2,"Saturday","11.18"
"5764","11/18/2023, 10:30-44","10:30-44",10,"30-44","11/18/2023",1,"Saturday","11.18"
"5765","11/18/2023, 10:45-59","10:45-59",10,"45-59","11/18/2023",10,"Saturday","11.18"
"5766","11/18/2023, 10:45-59","10:45-59",10,"45-59","11/18/2023",3,"Saturday","11.18"
"5767","11/18/2023, 10:45-59","10:45-59",10,"45-59","11/18/2023",2,"Saturday","11.18"
"5768","11/18/2023, 11:00-14","11:00-14",11,"00-14","11/18/2023",23,"Saturday","11.18"
"5769","11/18/2023, 11:00-14","11:00-14",11,"00-14","11/18/2023",18,"Saturday","11.18"
